0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,-6.6875,-8.5,-10.125,-11.375,-12.125,-12.3125,-12.3125,-12.3125,-12.0625,-10.5625,2.0890707969665527,-16.47670555114746,-0.06000000089406967,-8.522373997642699,-3.0208504366121263,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-10.125,-11.375,-12.125,-12.3125,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,1.337005376815796,57.20490646362305,-8.522373997642699
0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-10.125,-11.375,-12.125,-12.3125,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,1.337005376815796,57.20490646362305,-8.522373997642699,-4.975527974199504,-4.085137291014289,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-12.125,-12.3125,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-78.74431610107422,105.11113739013672,-4.975527974199504
0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-12.125,-12.3125,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-78.74431610107422,105.11113739013672,-4.975527974199504,-10.0,-6.631745684124654,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,-95.19636535644531,136.02113342285156,-10.0
0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-12.3125,-12.3125,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,-95.19636535644531,136.02113342285156,-10.0,-10.0,-10.059528258275986,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,-124.52566528320312,164.05352783203125,-10.0
0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.0625,-10.5625,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,-124.52566528320312,164.05352783203125,-10.0,-10.0,-14.84694195432663,0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,-156.096435546875,191.74424743652344,-10.0
0.10000000149011612,0.10000000149011612,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-8.75,-6.8125,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,-156.096435546875,191.74424743652344,-10.0,-10.0,-20.60624313874245,-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,-180.70172119140625,216.21632385253906,-10.0
-2.5,-4.400000095367432,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-4.875,-3.0,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,-180.70172119140625,216.21632385253906,-10.0,-10.0,-27.78482816867829,-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,17.75,20.375,-209.64907836914062,233.87844848632812,-10.0
-5.699999809265137,-6.900000095367432,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-1.125,0.8125,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,17.75,20.375,-209.64907836914062,233.87844848632812,-10.0,-10.0,-35.52715270996094,-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-26.799999237060547,-29.5,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,17.75,20.375,22.9375,25.5,-228.17543029785156,241.9322052001953,-10.0
-8.5,-10.399999618530273,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-26.799999237060547,-29.5,2.8125,5.0625,7.4375,9.875,12.4375,15.0625,17.75,20.375,22.9375,25.5,-228.17543029785156,241.9322052001953,-10.0,-6.691977201119663,-44.72452113565951,-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-26.799999237060547,-29.5,-32.400001525878906,-35.099998474121094,7.4375,9.875,12.4375,15.0625,17.75,20.375,22.9375,25.5,28.0625,30.625,-246.43223571777344,247.08660888671875,-6.691977201119663
-12.300000190734863,-14.600000381469727,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-26.799999237060547,-29.5,-32.400001525878906,-35.099998474121094,7.4375,9.875,12.4375,15.0625,17.75,20.375,22.9375,25.5,28.0625,30.625,-246.43223571777344,247.08660888671875,-6.691977201119663,-10.0,-53.611376637788105,-16.899999618530273,-19.100000381469727,-21.600000381469727,-24.299999237060547,-26.799999237060547,-29.5,-32.400001525878906,-35.099998474121094,-37.20000076293945,-39.599998474121094,12.4375,15.0625,17.75,20.375,22.9375,25.5,28.0625,30.625,33.25,35.9375,-239.31661987304688,253.88543701171875,-10.0
